,lfc,abs_lfc,A_scores,B_scores,max_alleles,jsd
1723,-0.0028981781444661282,0.0028981781444661282,28.101860158145428,28.020533867180347,28.101860158145428,0.01519562522503868
1724,0.21682708645150842,0.21682708645150842,305.38945411145687,379.33318965137005,379.33318965137005,0.02006855347346906
1725,0.017422539927913847,0.017422539927913847,17.425209322944283,17.731460820883512,17.731460820883512,0.010856201501254763
1726,-0.019733477551856674,0.019733477551856674,16.523619081825018,16.200746789574623,16.523619081825018,0.008752061191850216
1727,0.009177093495154772,0.009177093495154772,19.066871844232082,19.24265566840768,19.24265566840768,0.009881208788191964
1728,0.0430018158888556,0.0430018158888556,31.69261523336172,33.08518210798502,33.08518210798502,0.009510871890631238
1729,0.006405099504780204,0.006405099504780204,48.919638596475124,49.23397936671972,49.23397936671972,0.013677995878359231
1730,-0.4633136463714536,0.4633136463714536,23.798409823328257,14.973846578970551,23.798409823328257,0.03843828587193875
1731,-0.03874451027436853,0.03874451027436853,22.773284070193768,21.907818611711264,22.773284070193768,0.012746882691752785
1732,0.2586940685769105,0.2586940685769105,168.86363992094994,218.7185171842575,218.7185171842575,0.021040426070557474
1733,-0.02503945011622001,0.02503945011622001,17.195970417931676,16.77073877491057,17.195970417931676,0.006962266672675746
1734,0.3370210912941615,0.3370210912941615,60.37252990156412,84.56794463843107,84.56794463843107,0.040888501324786504
1735,0.03539174520621769,0.03539174520621769,15.795067969709635,16.364092990756035,16.364092990756035,0.008866182049177855
1736,-0.013839976269680764,0.013839976269680764,26.655375082045794,26.2890064381063,26.655375082045794,0.012770407744637887
1737,0.0071890199087053285,0.0071890199087053285,24.963531374931335,25.14364133030176,25.14364133030176,0.010251700640930719
1738,0.038108118715267154,0.038108118715267154,125.3935936242342,130.264325350523,130.264325350523,0.010615358711644516
1739,0.15322313601200258,0.15322313601200258,27.84583806619048,32.45669210702181,32.45669210702181,0.018773315506680432
1740,-0.03241883039724133,0.03241883039724133,25.024955231696367,24.226684860885143,25.024955231696367,0.011059498839326352
1741,0.05465636035794039,0.05465636035794039,18.898009162396193,19.959654109552503,19.959654109552503,0.009677889218328241
1742,-0.030751249547630286,0.030751249547630286,28.17115757614374,27.31804366596043,28.17115757614374,0.01904268753626621
1743,-0.022172032615443527,0.022172032615443527,37.61364644393325,36.78885291144252,37.61364644393325,0.00856500207638009
1744,0.08009234734343217,0.08009234734343217,36.333874337375164,39.363651148974895,39.363651148974895,0.01684562019659445
1745,0.08318145219395537,0.08318145219395537,41.291301760822535,44.87286723405123,44.87286723405123,0.009967568179764429
1746,-0.0849270154414633,0.0849270154414633,49.22827735170722,45.220077734440565,49.22827735170722,0.012889383944460934
1747,0.007397470623145333,0.007397470623145333,214.57601810991764,216.1692234799266,216.1692234799266,0.013170235542002823
1748,0.012804571433394436,0.012804571433394436,60.86962377652526,61.65404459089041,61.65404459089041,0.015003952620697071
1749,0.11126751842973856,0.11126751842973856,34.422171257436275,38.47344982624054,38.47344982624054,0.01257039704584812
1750,0.06968414268471286,0.06968414268471286,97.55006247758865,104.59019929170609,104.59019929170609,0.019305371439098322
1751,-0.8385450822886127,0.8385450822886127,68.22488117218018,29.496282622218132,68.22488117218018,0.07550869698951229
1752,0.0169341899780676,0.0169341899780676,17.19115632586181,17.484753532335162,17.484753532335162,0.006515559881886056
1753,-0.052540661510202626,0.052540661510202626,20.04348710551858,19.017576050013304,20.04348710551858,0.010484867361712183
1754,0.12379404999214526,0.12379404999214526,25.771903462707996,29.16819593682885,29.16819593682885,0.02047061384793222
1755,0.004737895332312842,0.004737895332312842,15.108335079625249,15.180086631327868,15.180086631327868,0.008208437885089155
1756,0.028388398154668773,0.028388398154668773,13.539247734472156,13.929112931713462,13.929112931713462,0.010454778996754068
1757,0.018562604228219353,0.018562604228219353,41.56860654428601,42.34743430837989,42.34743430837989,0.007625889926881871
1758,0.04058279044685052,0.04058279044685052,21.06370334327221,21.93610981479287,21.93610981479287,0.012796607664771921
1759,0.006074696592393128,0.006074696592393128,19.753063015639782,19.87342208251357,19.87342208251357,0.013399723487563606
1760,0.03455070835153049,0.03455070835153049,24.016384843736887,24.860669277608395,24.860669277608395,0.010973623665472028
1761,-0.10906674371321459,0.10906674371321459,295.06213004887104,264.57352785766125,295.06213004887104,0.02226188036315618
1762,-0.003128643171063133,0.003128643171063133,14.59015752747655,14.544581463560462,14.59015752747655,0.010679193044523512
1763,0.012287024300068816,0.012287024300068816,17.10481818765402,17.316281974315643,17.316281974315643,0.006423468809598397
1764,-0.06136216034617564,0.06136216034617564,87.5287588685751,82.31927231699228,87.5287588685751,0.021167999516401585
1765,-0.0008048693253435041,0.0008048693253435041,15.93996749818325,15.92714306898415,15.93996749818325,0.012483777335590373
1766,0.028011999160244848,0.028011999160244848,18.37567567639053,18.897692319005728,18.897692319005728,0.007192399004874613
1767,-0.002710201838718272,0.002710201838718272,25.824710674583912,25.754815254360437,25.824710674583912,0.008707425672249558
1768,0.214567624697715,0.214567624697715,118.97215093672276,147.44527126848698,147.44527126848698,0.024097732184709862
1769,-0.0066305921780056305,0.0066305921780056305,15.049556650221348,14.95009927265346,15.049556650221348,0.012187714193713124
1770,-0.05382278133239103,0.05382278133239103,20.356068681925535,19.289411172270775,20.356068681925535,0.011678709229195568
1771,0.0018504578850660194,0.0018504578850660194,30.31769986078143,30.37385342642665,30.37385342642665,0.008053667972258594
1772,0.007686717114492525,0.007686717114492525,14.273115459829569,14.38325161114335,14.38325161114335,0.011347679923586027
1773,-0.0100960998790593,0.0100960998790593,111.8285915479064,110.70523919910192,111.8285915479064,0.008121933931685112
1774,-0.008449750300009095,0.008449750300009095,18.536830304190516,18.380858605727553,18.536830304190516,0.011986104182556459
1775,-0.05975267258019787,0.05975267258019787,71.283067593351,67.14847050886601,71.283067593351,0.015394435673436109
1776,-0.024783670452382008,0.024783670452382008,21.20298880338669,20.68395921215415,21.20298880338669,0.00978849757394713
1777,0.03934702127052144,0.03934702127052144,13.333641050383449,13.868738315999508,13.868738315999508,0.00938031110103486
1778,0.030194329750660907,0.030194329750660907,46.0102813988924,47.42071743682027,47.42071743682027,0.014260287939532943
1779,0.002060171153301374,0.002060171153301374,21.57743457145989,21.621933601796627,21.621933601796627,0.013818813373804455
1780,-0.11713089419076053,0.11713089419076053,18.364245388656855,16.33442256040871,18.364245388656855,0.01607886525920827
